filename,width,height,class,xmin,ymin,xmax,ymax
Banana0323.png,320,258,Pisang,2,89,161,232
Banana0323.png,320,258,Pisang,59,59,192,103
Banana0323.png,320,258,Pisang,2,1,143,81
Banana0324.png,320,258,Pisang,121,128,246,194
Banana0324.png,320,258,Pisang,113,110,251,160
Banana0324.png,320,258,Pisang,135,55,249,130
Banana0324.png,320,258,Pisang,176,54,289,103
Banana0324.png,320,258,Pisang,199,124,277,199
Banana0325.png,320,258,Pisang,88,83,154,213
Banana0325.png,320,258,Pisang,88,60,137,178
Banana0325.png,320,258,Pisang,1,86,92,187
Banana0325.png,320,258,Pisang,2,194,190,252
Banana0326.png,320,258,Pisang,46,22,126,233
Banana0326.png,320,258,Pisang,20,1,99,203
Banana0326.png,320,258,Pisang,165,60,224,258
Banana0326.png,320,258,Pisang,127,5,278,97
Banana0327.png,320,258,Pisang,174,30,243,239
Banana0327.png,320,258,Pisang,22,17,176,103
Banana0328.png,320,258,Pisang,76,79,207,197
Banana0328.png,320,258,Pisang,161,54,232,200
Banana0328.png,320,258,Pisang,218,52,273,179
Banana0328.png,320,258,Pisang,183,14,281,81
Banana0328.png,320,258,Pisang,227,64,318,207
Banana0328.png,320,258,Pisang,85,160,233,220
Banana0329.png,320,258,Pisang,165,38,314,134
Banana0329.png,320,258,Pisang,180,21,308,87
Banana0329.png,320,258,Pisang,227,1,320,77
Banana0329.png,320,258,Pisang,226,84,320,150
Banana0330.png,320,258,Pisang,173,26,278,220
Banana0330.png,320,258,Pisang,256,1,318,204
Banana0330.png,320,258,Pisang,161,1,276,94
Banana0330.png,320,258,Pisang,131,169,271,245
Banana0330.png,320,258,Pisang,153,136,300,193
Banana0330.png,320,258,Pisang,143,92,292,151
Banana0331.png,320,258,Pisang,73,23,208,238
Banana0332.png,320,258,Pisang,147,5,220,181
Banana0332.png,320,258,Pisang,173,52,269,208
Banana0332.png,320,258,Pisang,72,52,192,203
Banana0332.png,320,258,Pisang,1,53,99,179
Banana0332.png,320,258,Pisang,23,125,193,220
Banana0332.png,320,258,Pisang,1,200,190,255
Banana0333.png,320,258,Pisang,136,51,249,146
Banana0333.png,320,258,Pisang,249,61,320,246
Banana0334.png,320,258,Pisang,144,77,282,185
Banana0334.png,320,258,Pisang,208,52,319,164
Banana0334.png,320,258,Pisang,114,136,281,214
Banana0334.png,320,258,Pisang,149,187,305,258
Banana0335.png,320,258,Pisang,58,103,177,258
Banana0336.png,320,258,Pisang,51,65,130,228
Banana0336.png,320,258,Pisang,66,45,164,200
Banana0336.png,320,258,Pisang,81,37,227,140
Banana0336.png,320,258,Pisang,99,1,239,67
Banana0337.png,320,258,Pisang,63,73,161,218
Banana0337.png,320,258,Pisang,15,174,209,247
Banana0338.png,320,258,Pisang,102,49,260,118
Banana0338.png,320,258,Pisang,50,105,241,162
Banana0338.png,320,258,Pisang,73,142,240,253
Banana0338.png,320,258,Pisang,174,143,273,258
Banana0339.png,320,258,Pisang,1,70,193,166
Banana0339.png,320,258,Pisang,1,124,222,210
Banana0340.png,320,258,Pisang,51,53,251,199
Banana0341.png,320,258,Pisang,82,2,163,163
Banana0341.png,320,258,Pisang,115,15,241,167
Banana0341.png,320,258,Pisang,159,116,269,173
Banana0341.png,320,258,Pisang,128,94,255,133
Banana0341.png,320,258,Pisang,102,73,250,116
Banana0341.png,320,258,Pisang,135,48,283,106
Banana0342.png,320,258,Pisang,194,50,311,214
Banana0342.png,320,258,Pisang,131,2,298,100
Banana0342.png,320,258,Pisang,96,70,161,258
Banana0342.png,320,258,Pisang,29,53,121,239
Banana0343.png,320,258,Pisang,10,26,166,191
Banana0343.png,320,258,Pisang,170,24,236,229
Banana0344.png,320,258,Pisang,90,47,146,215
Banana0344.png,320,258,Pisang,124,56,174,199
Banana0344.png,320,258,Pisang,159,65,205,197
Banana0344.png,320,258,Pisang,145,111,254,231
Banana0344.png,320,258,Pisang,105,205,290,258
Banana0344.png,320,258,Pisang,200,32,311,115
Banana0344.png,320,258,Pisang,160,1,289,73
Banana0345.png,480,322,Pisang,291,126,397,322
Banana0345.png,480,322,Pisang,215,153,312,322
Banana0345.png,480,322,Pisang,76,156,266,322
Banana0345.png,480,322,Pisang,1,159,225,312
Banana0345.png,480,322,Pisang,1,106,230,248
Banana0346.png,320,258,Pisang,105,58,189,231
Banana0346.png,320,258,Pisang,93,46,131,197
Banana0346.png,320,258,Pisang,44,46,105,224
Banana0346.png,320,258,Pisang,185,62,235,180
Banana0346.png,320,258,Pisang,205,92,262,212
Banana0346.png,320,258,Pisang,242,94,285,214
Banana0347.png,320,258,Pisang,68,25,258,109
Banana0347.png,320,258,Pisang,118,76,247,190
Banana0347.png,320,258,Pisang,82,102,220,258
Banana0347.png,320,258,Pisang,79,121,201,258
Banana0347.png,320,258,Pisang,24,72,105,218
Banana0347.png,320,258,Pisang,187,104,284,237
Banana0348.png,320,258,Pisang,137,25,225,148
Banana0348.png,320,258,Pisang,159,75,317,172
Banana0348.png,320,258,Pisang,166,148,313,216
Banana0348.png,320,258,Pisang,160,197,270,258
Banana0348.png,320,258,Pisang,80,183,167,258
Banana0348.png,320,258,Pisang,29,172,133,218
Banana0348.png,320,258,Pisang,74,129,158,175
Banana0348.png,320,258,Pisang,81,82,142,136
Banana0349.png,480,322,Pisang,86,88,322,202
Banana0349.png,480,322,Pisang,89,36,276,143
Banana0349.png,480,322,Pisang,88,124,328,254
Banana0349.png,480,322,Pisang,64,138,294,320
Banana0349.png,480,322,Pisang,16,135,212,322
Banana0350.png,320,258,Pisang,141,28,253,136
Banana0350.png,320,258,Pisang,256,34,320,187
Banana0351.png,320,258,Pisang,78,62,239,209
Banana0352.png,480,322,Pisang,143,37,414,125
Banana0352.png,480,322,Pisang,181,81,458,200
Banana0352.png,480,322,Pisang,173,120,475,266
Banana0352.png,480,322,Pisang,151,147,417,305
Banana0352.png,480,322,Pisang,76,154,328,322
Banana0353.png,320,258,Pisang,115,53,158,174
Banana0353.png,320,258,Pisang,146,51,189,178
Banana0353.png,320,258,Pisang,71,44,141,109
Banana0353.png,320,258,Pisang,39,65,131,154
Banana0353.png,320,258,Pisang,24,76,112,161
Banana0353.png,320,258,Pisang,1,91,84,161
Banana0353.png,320,258,Pisang,3,132,122,203
Banana0354.png,320,258,Pisang,93,49,207,227
Banana0355.png,320,258,Pisang,147,78,232,258
Banana0355.png,320,258,Pisang,103,29,310,109
Banana0355.png,320,258,Pisang,19,17,100,218
Banana0355.png,320,258,Pisang,1,1,89,174
Banana0356.png,320,258,Pisang,69,34,153,258
Banana0356.png,320,258,Pisang,124,70,163,258
Banana0356.png,320,258,Pisang,177,39,320,114
Banana0356.png,320,258,Pisang,219,97,289,258
Banana0357.png,320,258,Pisang,95,41,196,238
Banana0357.png,320,258,Pisang,115,82,307,151
Banana0358.png,320,258,Pisang,158,72,299,163
Banana0358.png,320,258,Pisang,218,87,320,148
Banana0358.png,320,258,Pisang,130,115,281,188
Banana0358.png,320,258,Pisang,102,139,293,223
Banana0358.png,320,258,Pisang,204,181,318,250
Banana0359.png,320,258,Pisang,144,67,249,146
Banana0359.png,320,258,Pisang,1,50,155,122
Banana0359.png,320,258,Pisang,78,1,181,102
Banana0359.png,320,258,Pisang,2,112,159,179
Banana0359.png,320,258,Pisang,1,173,156,248
Banana0359.png,320,258,Pisang,131,145,255,221
Banana0359.png,320,258,Pisang,171,128,289,178
Banana0360.png,320,258,Pisang,25,53,257,111
Banana0360.png,320,258,Pisang,57,6,190,74
Banana0360.png,320,258,Pisang,20,1,115,54
Banana0360.png,320,258,Pisang,120,1,239,42
Banana0360.png,320,258,Pisang,1,79,142,176
Banana0361.png,320,258,Pisang,77,51,280,157
Banana0361.png,320,258,Pisang,136,3,205,99
Banana0361.png,320,258,Pisang,101,109,320,185
Banana0362.png,320,258,Pisang,131,38,230,128
Banana0362.png,320,258,Pisang,168,65,253,142
Banana0362.png,320,258,Pisang,234,77,287,169
Banana0362.png,320,258,Pisang,160,103,247,203
Banana0362.png,320,258,Pisang,94,141,211,258
Banana0362.png,320,258,Pisang,86,104,137,178
Banana0362.png,320,258,Pisang,264,118,317,182
Banana0363.png,320,258,Pisang,15,73,301,193
Banana0363.png,320,258,Pisang,92,30,224,99
Banana0363.png,320,258,Pisang,148,51,281,117
Banana0363.png,320,258,Pisang,165,75,306,128
Banana0363.png,320,258,Pisang,195,104,318,174
Banana0363.png,320,258,Pisang,155,170,320,212
Banana0363.png,320,258,Pisang,33,148,240,258
Banana0363.png,320,258,Pisang,44,62,164,192
Banana0364.png,480,322,Pisang,127,1,334,141
Banana0364.png,480,322,Pisang,193,1,383,167
Banana0364.png,480,322,Pisang,217,1,434,158
Banana0364.png,480,322,Pisang,231,57,472,221
Banana0364.png,480,322,Pisang,196,159,423,308
Banana0365.png,320,258,Pisang,122,1,194,75
Banana0365.png,320,258,Pisang,99,35,176,121
Banana0365.png,320,258,Pisang,65,38,121,94
Banana0365.png,320,258,Pisang,53,75,105,161
Banana0365.png,320,258,Pisang,34,76,58,180
Banana0365.png,320,258,Pisang,12,49,56,119
Banana0365.png,320,258,Pisang,1,27,22,187
Banana0365.png,320,258,Pisang,14,138,190,206
Banana0365.png,320,258,Pisang,4,100,202,136
Banana0366.png,320,258,Pisang,19,113,127,258
Banana0366.png,320,258,Pisang,96,94,178,257
Banana0366.png,320,258,Pisang,163,105,229,258
Banana0366.png,320,258,Pisang,197,97,320,210
Banana0367.png,480,322,Pisang,154,168,421,284
Banana0367.png,480,322,Pisang,159,121,420,183
Banana0367.png,480,322,Pisang,158,60,418,129
Banana0367.png,480,322,Pisang,168,23,410,105
Banana0367.png,480,322,Pisang,132,1,348,98
Banana0368.png,320,258,Pisang,112,11,211,204
Banana0369.png,320,258,Pisang,128,7,235,125
Banana0369.png,320,258,Pisang,166,25,275,167
Banana0369.png,320,258,Pisang,183,1,232,87
Banana0369.png,320,258,Pisang,161,1,194,103
Banana0369.png,320,258,Pisang,125,1,160,105
Banana0369.png,320,258,Pisang,83,1,135,97
Banana0369.png,320,258,Pisang,39,5,144,123
Banana0370.png,480,322,Pisang,29,16,142,318
Banana0370.png,480,322,Pisang,105,51,184,322
Banana0370.png,480,322,Pisang,168,77,306,322
Banana0370.png,480,322,Pisang,196,53,381,322
Banana0370.png,480,322,Pisang,217,14,449,295
Banana0371.png,320,258,Pisang,16,48,165,110
Banana0371.png,320,258,Pisang,1,97,104,211
Banana0371.png,320,258,Pisang,90,153,204,258
Banana0371.png,320,258,Pisang,99,121,218,216
Banana0371.png,320,258,Pisang,109,87,246,182
Banana0372.png,320,258,Pisang,63,24,188,136
Banana0372.png,320,258,Pisang,57,2,141,136
Banana0372.png,320,258,Pisang,141,38,300,201
Banana0372.png,320,258,Pisang,101,1,233,22
Banana0372.png,320,258,Pisang,224,1,285,25
Banana0373.png,320,258,Pisang,139,57,237,214
Banana0373.png,320,258,Pisang,237,25,320,173
Banana0374.png,320,258,Pisang,17,45,155,94
Banana0374.png,320,258,Pisang,31,54,160,119
Banana0374.png,320,258,Pisang,30,76,168,140
Banana0374.png,320,258,Pisang,19,137,156,184
Banana0374.png,320,258,Pisang,1,145,85,222
Banana0374.png,320,258,Pisang,129,117,258,193
Banana0374.png,320,258,Pisang,135,69,293,155
Banana0375.png,320,258,Pisang,88,33,196,146
Banana0375.png,320,258,Pisang,101,109,288,172
Banana0375.png,320,258,Pisang,11,114,102,192
Banana0375.png,320,258,Pisang,1,179,72,227
Banana0375.png,320,258,Pisang,1,197,97,258
Banana0375.png,320,258,Pisang,63,157,142,216
Banana0375.png,320,258,Pisang,90,165,257,231
Banana0375.png,320,258,Pisang,92,209,195,258
Banana0376.png,480,322,Pisang,1,63,190,215
Banana0376.png,480,322,Pisang,33,66,238,230
Banana0376.png,480,322,Pisang,62,137,268,267
Banana0376.png,480,322,Pisang,68,158,304,314
Banana0376.png,480,322,Pisang,186,227,314,322
Banana0377.png,320,258,Pisang,66,33,156,85
Banana0377.png,320,258,Pisang,61,60,171,115
Banana0377.png,320,258,Pisang,124,106,207,233
Banana0377.png,320,258,Pisang,162,73,295,195
Banana0377.png,320,258,Pisang,146,1,314,115
Banana0377.png,320,258,Pisang,185,1,318,42
Banana0377.png,320,258,Pisang,254,56,320,112
Banana0378.png,320,258,Pisang,112,34,183,258
Banana0378.png,320,258,Pisang,171,62,314,258
Banana0378.png,320,258,Pisang,176,181,220,258
Banana0378.png,320,258,Pisang,37,122,136,240
Banana0378.png,320,258,Pisang,68,189,136,258
Banana0379.png,320,258,Pisang,110,24,240,145
Banana0379.png,320,258,Pisang,251,38,306,248
Banana0380.png,320,258,Pisang,131,65,306,126
Banana0380.png,320,258,Pisang,132,17,255,109
Banana0380.png,320,258,Pisang,220,6,320,81
Banana0380.png,320,258,Pisang,107,127,262,194
Banana0380.png,320,258,Pisang,146,155,277,258
Banana0380.png,320,258,Pisang,253,113,316,208
Banana0380.png,320,258,Pisang,288,107,320,157
Banana0381.png,320,258,Pisang,188,58,244,174
Banana0381.png,320,258,Pisang,109,129,285,204
Banana0381.png,320,258,Pisang,95,178,309,258
Banana0382.png,320,258,Pisang,217,1,268,89
Banana0382.png,320,258,Pisang,195,40,272,145
Banana0382.png,320,258,Pisang,163,42,226,121
Banana0382.png,320,258,Pisang,153,77,212,193
Banana0382.png,320,258,Pisang,138,89,161,236
Banana0382.png,320,258,Pisang,115,38,161,165
Banana0382.png,320,258,Pisang,91,59,122,176
Banana0382.png,320,258,Pisang,102,120,140,239
Banana0382.png,320,258,Pisang,111,170,286,253
Banana0382.png,320,258,Pisang,149,121,290,170
Banana0382.png,320,258,Pisang,77,179,121,258
Banana0383.png,320,258,Pisang,75,60,190,207
Banana0383.png,320,258,Pisang,136,3,196,172
Banana0383.png,320,258,Pisang,185,3,261,158
Banana0383.png,320,258,Pisang,216,1,319,156
Banana0383.png,320,258,Pisang,202,111,317,206
Banana0384.png,320,258,Pisang,42,47,168,205
Banana0384.png,320,258,Pisang,133,27,206,183
Banana0384.png,320,258,Pisang,176,20,256,102
Banana0385.png,320,258,Pisang,24,68,122,258
Banana0386.png,480,322,Pisang,82,111,239,322
Banana0386.png,480,322,Pisang,176,121,313,322
Banana0386.png,480,322,Pisang,220,110,388,307
Banana0386.png,480,322,Pisang,230,83,468,243
Banana0386.png,480,322,Pisang,249,53,445,173
Banana0387.png,320,258,Pisang,81,43,219,123
Banana0387.png,320,258,Pisang,113,94,225,187
Banana0387.png,320,258,Pisang,147,112,239,223
Banana0387.png,320,258,Pisang,168,115,320,244
Banana0388.png,320,258,Pisang,162,63,280,245
Banana0389.png,320,258,Pisang,63,59,194,171
Banana0389.png,320,258,Pisang,199,86,267,250
Banana0390.png,320,258,Pisang,153,83,202,258
Banana0390.png,320,258,Pisang,128,60,174,213
Banana0390.png,320,258,Pisang,58,83,166,150
Banana0390.png,320,258,Pisang,132,11,271,119
Banana0390.png,320,258,Pisang,235,19,298,189
Banana0390.png,320,258,Pisang,185,1,236,179
Banana0391.png,320,258,Pisang,8,170,137,258
Banana0391.png,320,258,Pisang,110,179,183,258
Banana0392.png,320,258,Pisang,50,41,143,130
Banana0392.png,320,258,Pisang,91,23,201,65
Banana0392.png,320,258,Pisang,135,42,281,95
Banana0392.png,320,258,Pisang,135,95,315,187
Banana0392.png,320,258,Pisang,111,139,253,233
Banana0392.png,320,258,Pisang,103,153,156,252
Banana0392.png,320,258,Pisang,60,172,119,258
Banana0392.png,320,258,Pisang,1,113,106,167
Banana0393.png,320,258,Pisang,33,51,179,150
Banana0393.png,320,258,Pisang,52,101,134,258
Banana0393.png,320,258,Pisang,194,88,239,258
Banana0393.png,320,258,Pisang,230,38,280,245
Banana0394.png,320,258,Pisang,34,73,136,129
Banana0394.png,320,258,Pisang,127,79,213,164
Banana0394.png,320,258,Pisang,147,172,213,253
Banana0394.png,320,258,Pisang,10,150,130,197
Banana0394.png,320,258,Pisang,16,104,125,145
Banana0395.png,320,258,Pisang,50,10,231,137
Banana0395.png,320,258,Pisang,85,40,231,211
Banana0395.png,320,258,Pisang,25,26,160,177
Banana0396.png,320,258,Pisang,112,49,289,148
Banana0396.png,320,258,Pisang,45,88,140,218
Banana0397.png,320,258,Pisang,94,99,235,191
Banana0397.png,320,258,Pisang,168,114,283,258
Banana0398.png,320,258,Pisang,151,91,269,236
Banana0399.png,320,258,Pisang,102,56,173,196
Banana0399.png,320,258,Pisang,69,137,238,222
Banana0399.png,320,258,Pisang,82,214,302,258
Banana0400.png,320,258,Pisang,82,41,225,225
Banana0400.png,320,258,Pisang,211,66,282,258
Banana0401.png,320,258,Pisang,151,41,227,235
Banana0401.png,320,258,Pisang,182,38,276,205
Banana0401.png,320,258,Pisang,127,52,170,239
Banana0401.png,320,258,Pisang,56,34,144,182
Banana0402.png,320,258,Pisang,1,31,138,159
Banana0402.png,320,258,Pisang,64,68,224,134
Banana0402.png,320,258,Pisang,45,111,207,188
Banana0402.png,320,258,Pisang,197,1,253,153
Banana0402.png,320,258,Pisang,150,38,214,142
Banana0402.png,320,258,Pisang,132,31,183,148
Banana0402.png,320,258,Pisang,112,28,163,100
Banana0403.png,480,322,Pisang,137,64,359,136
Banana0403.png,480,322,Pisang,159,112,425,163
Banana0403.png,480,322,Pisang,157,160,441,221
Banana0403.png,480,322,Pisang,175,187,457,282
Banana0403.png,480,322,Pisang,130,205,404,320
Banana0404.png,320,258,Pisang,70,68,186,191
Banana0404.png,320,258,Pisang,1,63,70,230
Banana0405.png,320,258,Pisang,102,43,300,98
Banana0405.png,320,258,Pisang,66,92,276,136
Banana0405.png,320,258,Pisang,83,111,274,214
Banana0405.png,320,258,Pisang,181,110,300,236
Banana0406.png,320,258,Pisang,41,45,212,146
Banana0406.png,320,258,Pisang,20,92,217,194
Banana0407.png,320,258,Pisang,129,37,239,248
Banana0408.png,320,258,Pisang,192,31,320,78
Banana0408.png,320,258,Pisang,134,64,292,177
Banana0408.png,320,258,Pisang,201,62,318,197
Banana0408.png,320,258,Pisang,107,115,208,206
Banana0408.png,320,258,Pisang,149,102,239,170
Banana0408.png,320,258,Pisang,165,86,273,148
Banana0408.png,320,258,Pisang,172,70,249,105
Banana0409.png,320,258,Pisang,209,33,276,206
Banana0409.png,320,258,Pisang,202,14,279,140
Banana0409.png,320,258,Pisang,277,62,320,159
Banana0409.png,320,258,Pisang,149,158,320,246
Banana0410.png,320,258,Pisang,15,54,202,139
Banana0410.png,320,258,Pisang,59,79,197,194
Banana0410.png,320,258,Pisang,154,77,249,213
Banana0410.png,320,258,Pisang,217,90,286,225
Banana0411.png,320,258,Pisang,108,19,242,77
Banana0411.png,320,258,Pisang,78,62,249,133
Banana0411.png,320,258,Pisang,95,82,256,209
Banana0411.png,320,258,Pisang,239,49,302,206
Banana0411.png,320,258,Pisang,73,74,144,166
Banana0412.png,320,258,Pisang,123,5,194,123
Banana0412.png,320,258,Pisang,158,1,221,103
Banana0412.png,320,258,Pisang,198,1,236,70
Banana0412.png,320,258,Pisang,223,1,284,71
Banana0412.png,320,258,Pisang,230,4,317,71
Banana0412.png,320,258,Pisang,229,23,320,103
Banana0413.png,480,322,Pisang,1,64,166,298
Banana0413.png,480,322,Pisang,66,74,307,266
Banana0413.png,480,322,Pisang,90,45,354,202
Banana0413.png,480,322,Pisang,80,24,354,158
Banana0413.png,480,322,Pisang,111,1,314,95
Banana0414.png,320,258,Pisang,4,28,228,161
Banana0414.png,320,258,Pisang,1,53,170,87
Banana0414.png,320,258,Pisang,11,79,225,248
Banana0415.png,320,258,Pisang,75,19,166,133
Banana0415.png,320,258,Pisang,104,1,167,87
Banana0415.png,320,258,Pisang,156,1,199,95
Banana0415.png,320,258,Pisang,190,1,237,80
Banana0415.png,320,258,Pisang,168,40,293,115
Banana0415.png,320,258,Pisang,191,60,313,133
Banana0415.png,320,258,Pisang,220,12,273,80
Banana0416.png,480,322,Pisang,87,90,355,208
Banana0416.png,480,322,Pisang,68,143,348,269
Banana0416.png,480,322,Pisang,105,176,347,314
Banana0416.png,480,322,Pisang,225,197,370,322
Banana0416.png,480,322,Pisang,317,205,422,322
Banana0417.png,320,258,Pisang,120,52,190,168
Banana0417.png,320,258,Pisang,70,108,203,208
Banana0417.png,320,258,Pisang,1,162,169,247
Banana0418.png,320,258,Pisang,81,109,197,211
Banana0418.png,320,258,Pisang,215,65,276,233
Banana0418.png,320,258,Pisang,1,65,140,128
Banana0419.png,320,258,Pisang,100,22,223,146
Banana0419.png,320,258,Pisang,222,25,298,223
Banana0420.png,320,258,Pisang,131,26,222,258
Banana0420.png,320,258,Pisang,160,71,223,225
Banana0420.png,320,258,Pisang,102,147,152,231
Banana0420.png,320,258,Pisang,70,1,224,175
Banana0420.png,320,258,Pisang,63,2,139,98
Banana0421.png,320,258,Pisang,92,43,190,195
Banana0421.png,320,258,Pisang,132,71,268,164
Banana0421.png,320,258,Pisang,80,1,185,87
Banana0421.png,320,258,Pisang,15,33,88,85
Banana0421.png,320,258,Pisang,16,67,101,128
Banana0421.png,320,258,Pisang,14,130,90,218
Banana0421.png,320,258,Pisang,74,112,158,234
Banana0422.png,320,258,Pisang,50,69,107,219
Banana0422.png,320,258,Pisang,126,124,276,198
Banana0422.png,320,258,Pisang,185,84,320,158
Banana0423.png,320,258,Pisang,80,14,298,105
Banana0423.png,320,258,Pisang,230,1,313,204
Banana0424.png,320,258,Pisang,134,28,232,238
Banana0424.png,320,258,Pisang,178,11,233,206
Banana0424.png,320,258,Pisang,197,23,249,198
Banana0424.png,320,258,Pisang,240,76,243,201
Banana0424.png,320,258,Pisang,108,92,221,258
Banana0424.png,320,258,Pisang,30,1,155,104
Banana0424.png,320,258,Pisang,89,2,185,55
Banana0424.png,320,258,Pisang,101,208,171,258
Banana0425.png,320,258,Pisang,102,67,145,169
Banana0425.png,320,258,Pisang,134,98,173,204
Banana0425.png,320,258,Pisang,141,58,215,173
Banana0425.png,320,258,Pisang,91,98,115,212
Banana0425.png,320,258,Pisang,39,188,180,258
Banana0425.png,320,258,Pisang,46,67,97,157
Banana0425.png,320,258,Pisang,5,64,63,154
Banana0425.png,320,258,Pisang,12,107,61,218
Banana0426.png,480,322,Pisang,156,46,384,265
Banana0426.png,480,322,Pisang,74,45,317,229
Banana0426.png,480,322,Pisang,25,23,294,175
Banana0426.png,480,322,Pisang,19,3,285,115
Banana0426.png,480,322,Pisang,55,1,256,75
Banana0427.png,320,258,Pisang,81,62,278,125
Banana0427.png,320,258,Pisang,66,120,256,177
Banana0427.png,320,258,Pisang,221,103,298,150
Banana0427.png,320,258,Pisang,144,46,193,104
Banana0428.png,320,258,Pisang,131,4,196,140
Banana0428.png,320,258,Pisang,106,13,154,141
Banana0428.png,320,258,Pisang,85,1,132,140
Banana0428.png,320,258,Pisang,40,3,105,118
Banana0428.png,320,258,Pisang,139,45,265,178
Banana0428.png,320,258,Pisang,194,28,297,179
Banana0428.png,320,258,Pisang,192,54,312,214
Banana0429.png,320,258,Pisang,115,47,215,157
Banana0429.png,320,258,Pisang,134,18,223,130
Banana0429.png,320,258,Pisang,206,3,230,126
Banana0429.png,320,258,Pisang,142,140,246,199
Banana0429.png,320,258,Pisang,229,26,290,146
Banana0430.png,320,258,Pisang,133,41,220,203
Banana0430.png,320,258,Pisang,108,71,184,240
Banana0430.png,320,258,Pisang,98,26,251,122
Banana0431.png,320,258,Pisang,151,116,320,190
Banana0431.png,320,258,Pisang,122,187,320,244
Banana0432.png,320,258,Pisang,66,58,162,128
Banana0432.png,320,258,Pisang,62,21,151,108
Banana0432.png,320,258,Pisang,37,2,113,80
Banana0432.png,320,258,Pisang,1,23,68,104
Banana0432.png,320,258,Pisang,37,109,137,169
Banana0433.png,320,258,Pisang,58,84,187,209
Banana0433.png,320,258,Pisang,88,17,245,136
Banana0433.png,320,258,Pisang,194,118,306,257
Banana0433.png,320,258,Pisang,260,97,320,255
Banana0434.png,320,258,Pisang,102,15,223,90
Banana0434.png,320,258,Pisang,59,4,173,56
Banana0434.png,320,258,Pisang,191,78,267,137
Banana0434.png,320,258,Pisang,141,104,215,226
Banana0434.png,320,258,Pisang,72,81,196,177
Banana0434.png,320,258,Pisang,41,62,156,109
Banana0435.png,320,258,Pisang,71,46,260,258
Banana0435.png,320,258,Pisang,150,41,260,104
Banana0435.png,320,258,Pisang,206,92,269,182
Banana0435.png,320,258,Pisang,144,143,245,258
Banana0435.png,320,258,Pisang,72,85,184,258
Banana0435.png,320,258,Pisang,82,126,115,258
Banana0436.png,320,258,Pisang,90,83,289,167
Banana0436.png,320,258,Pisang,150,40,189,223
Banana0436.png,320,258,Pisang,167,72,235,254
Banana0437.png,480,322,Pisang,241,53,342,322
Banana0437.png,480,322,Pisang,223,84,273,322
Banana0437.png,480,322,Pisang,156,94,219,322
Banana0437.png,480,322,Pisang,77,41,187,322
Banana0437.png,480,322,Pisang,34,18,159,226
Banana0438.png,320,258,Pisang,28,4,196,241
Banana0438.png,320,258,Pisang,124,63,207,258
Banana0438.png,320,258,Pisang,5,150,127,258
Banana0438.png,320,258,Pisang,1,156,97,206
Banana0438.png,320,258,Pisang,4,112,107,159
Banana0438.png,320,258,Pisang,1,77,108,111
Banana0438.png,320,258,Pisang,12,23,121,77
Banana0439.png,480,322,Pisang,60,36,228,311
Banana0439.png,480,322,Pisang,131,64,321,322
Banana0439.png,480,322,Pisang,158,54,361,293
Banana0439.png,480,322,Pisang,182,34,385,265
Banana0439.png,480,322,Pisang,168,1,376,197
Banana0440.png,320,258,Pisang,1,105,152,150
Banana0440.png,320,258,Pisang,1,148,132,189
Banana0440.png,320,258,Pisang,1,189,125,258
Banana0441.png,480,322,Pisang,21,78,332,205
Banana0441.png,480,322,Pisang,21,134,322,269
Banana0441.png,480,322,Pisang,60,161,330,305
Banana0441.png,480,322,Pisang,165,170,368,322
Banana0441.png,480,322,Pisang,278,177,412,322
Banana0442.png,320,258,Pisang,1,1,94,77
Banana0442.png,320,258,Pisang,36,7,211,82
Banana0442.png,320,258,Pisang,44,67,270,129
Banana0442.png,320,258,Pisang,47,89,245,195
Banana0442.png,320,258,Pisang,55,134,215,236
Banana0442.png,320,258,Pisang,222,24,317,199
Banana0443.png,320,258,Pisang,54,34,174,164
Banana0443.png,320,258,Pisang,155,26,221,160
Banana0443.png,320,258,Pisang,75,1,293,50
Banana0443.png,320,258,Pisang,17,88,159,180
Banana0443.png,320,258,Pisang,49,93,165,138
Banana0443.png,320,258,Pisang,49,72,170,107
Banana0443.png,320,258,Pisang,10,40,161,84
Banana0443.png,320,258,Pisang,63,32,178,157
Banana0444.png,320,258,Pisang,85,84,277,177
Banana0444.png,320,258,Pisang,122,35,263,134
Banana0444.png,320,258,Pisang,194,1,268,118
Banana0444.png,320,258,Pisang,80,7,193,70
Banana0444.png,320,258,Pisang,172,126,307,250
Banana0445.png,320,258,Pisang,80,57,215,184
Banana0445.png,320,258,Pisang,57,130,170,232
Banana0445.png,320,258,Pisang,88,1,188,140
Banana0445.png,320,258,Pisang,83,1,163,115
Banana0445.png,320,258,Pisang,181,6,290,77
Banana0445.png,320,258,Pisang,73,1,139,101
Banana0446.png,320,258,Pisang,47,98,245,221
Banana0446.png,320,258,Pisang,78,53,272,131
Banana0446.png,320,258,Pisang,180,18,248,81
Banana0446.png,320,258,Pisang,87,42,189,89
Banana0446.png,320,258,Pisang,123,139,217,210
Banana0446.png,320,258,Pisang,51,148,156,175
Banana0447.png,480,322,Pisang,135,1,356,60
Banana0447.png,480,322,Pisang,103,41,343,133
Banana0447.png,480,322,Pisang,147,67,359,189
Banana0447.png,480,322,Pisang,192,90,402,241
Banana0447.png,480,322,Pisang,272,94,467,287
Banana0448.png,320,258,Pisang,72,102,177,231
Banana0448.png,320,258,Pisang,32,87,135,196
Banana0448.png,320,258,Pisang,20,50,154,160
